country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Romania,ROU,2021-02-27,1521736,905142,616594,15704,24351,7.91,4.71,3.21,1266,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-02-28,1532872,915761,617111,11136,21950,7.97,4.76,3.21,1141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-03-01,1565021,946781,618240,32149,22276,8.14,4.92,3.21,1158,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Romania,ROU,2021-03-02,1603179,983997,619182,38158,23535,8.33,5.11,3.22,1223,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Romania,https://datelazi.ro/
Russia,RUS,2020-12-15,28500,28500,,,,0.02,0.02,,,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-16,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-17,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-18,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-19,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-20,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-21,,,,,3357,,,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-22,52000,52000,,,3357,0.04,0.04,,23,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-23,,,,,12592,,,,86,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-24,,,,,21827,,,,150,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-25,,,,,31061,,,,213,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-26,,,,,40296,,,,276,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-27,,,,,49531,,,,339,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-28,,,,,58765,,,,403,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-29,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-30,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2020-12-31,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-01,,,,,68000,,,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-02,800000,800000,,,68000,0.55,0.55,,466,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-03,,,,,60883,,,,417,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-04,,,,,53766,,,,368,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-05,,,,,46649,,,,320,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-06,,,,,39532,,,,271,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-07,,,,,32416,,,,222,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-08,,,,,25299,,,,173,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-09,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-10,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-11,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-12,,,,,18182,,,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-13,1000000,1000000,,,18182,0.69,0.69,,125,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-14,,,,,30380,,,,208,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-15,,,,,42579,,,,292,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-16,,,,,54777,,,,375,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-17,,,,,66976,,,,459,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-18,,,,,79174,,,,543,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-19,,,,,91373,,,,626,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-20,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-21,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-22,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-23,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-24,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-25,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-26,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-27,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-28,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-29,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-30,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-01-31,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-01,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-02,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-03,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-04,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-05,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-06,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-07,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-08,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-09,,,,,103571,,,,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-10,3900000,2200000,1700000,,103571,2.67,1.51,1.16,710,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-11,,,,,98843,,,,677,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-12,,,,,94114,,,,645,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-13,,,,,89386,,,,613,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-14,,,,,84657,,,,580,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-15,,,,,79929,,,,548,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-16,,,,,75200,,,,515,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-17,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-18,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-19,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-20,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-21,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-22,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-23,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-24,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-25,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-26,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-27,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-02-28,,,,,70472,,,,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-03-01,5238966,4140332,1098634,,70472,3.59,2.84,0.75,483,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-03-02,5249831,4158334,1091497,10865,61957,3.6,2.85,0.75,425,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Russia,RUS,2021-03-03,5489342,4287423,1201919,239511,86105,3.76,2.94,0.82,590,"EpiVacCorona, Sputnik V",Official data from local governments via gogov.ru,https://gogov.ru/articles/covid-v-stats
Saint Helena,SHN,2021-02-03,107,,,,,1.76,,,,Oxford/AstraZeneca,Government of Saint Helena,https://www.sainthelena.gov.sh/2021/news/covid-19-vaccination-programme-update/
San Marino,SMR,2021-02-27,35,35,,,,0.1,0.1,,,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,2021-02-28,,,,,120,,,,3536,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,2021-03-01,275,275,,,120,0.81,0.81,,3536,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
San Marino,SMR,2021-03-02,580,580,,305,182,1.71,1.71,,5363,Sputnik V,Social Security Institute,https://vaccinocovid.iss.sm/
Saudi Arabia,SAU,2021-01-06,100000,,,,,0.29,,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-07,137862,,,37862,37862,0.4,,,1088,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-08,,,,,23990,,,,689,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-09,,,,,19366,,,,556,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-10,,,,,17055,,,,490,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-11,178337,,,,15667,0.51,,,450,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-12,,,,,16312,,,,469,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-13,,,,,16772,,,,482,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-14,,,,,14153,,,,407,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-15,,,,,15498,,,,445,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-16,,,,,16843,,,,484,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-17,295530,,,,18187,0.85,,,522,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-18,,,,,17886,,,,514,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-19,,,,,16240,,,,466,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-20,,,,,14594,,,,419,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-21,,,,,12948,,,,372,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-22,,,,,11302,,,,325,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-23,,,,,9656,,,,277,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-24,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-25,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-26,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-27,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-28,,,,,8009,,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-29,391643,,,,8009,1.12,,,230,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-30,,,,,9197,,,,264,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-01-31,,,,,10385,,,,298,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-01,440618,,,,11573,1.27,,,332,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-02,,,,,10489,,,,301,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-03,,,,,9406,,,,270,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-04,,,,,8322,,,,239,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-05,,,,,7238,,,,208,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-06,,,,,4966,,,,143,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-07,443153,,,,2694,1.27,,,77,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-08,,,,,409,,,,12,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-09,,,,,396,,,,11,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-10,,,,,382,,,,11,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-11,444465,,,,368,1.28,,,11,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-12,,,,,426,,,,12,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-13,,,,,484,,,,14,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-14,446940,,,,541,1.28,,,16,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-15,,,,,1628,,,,47,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-16,462812,,,,2715,1.33,,,78,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-17,,,,,5446,,,,156,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
Saudi Arabia,SAU,2021-02-18,501710,,,,8178,1.44,,,235,"Oxford/AstraZeneca, Pfizer/BioNTech",Saudi Health Council,https://coronamap.sa
